Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.82640838623047,85.5194380776058,81.72409908659924,85.09313198270294,201662400
2020-06-12,82.53286743164062,84.72529905397784,81.41716661042786,83.9750035031546,200146000
2020-06-15,83.55355834960938,84.20885233004024,81.01764513591078,81.1808627446549,138808800
2020-06-16,85.76789855957031,86.04074066559835,83.97498075365246,85.61686561152897,165428800
2020-06-17,85.64856719970703,86.5766960865549,85.5267654304704,86.5157952019366,114406400
2020-06-18,85.68266296386719,86.1016612872621,85.071215791131,85.60470805854047,96820400
2020-06-19,85.1930160522461,86.85926309495805,84.07974627650528,86.39154853955934,264476000
2020-06-22,87.42198181152344,87.56570697612823,85.5413626026624,85.58764785972699,135445200
2020-06-23,89.28800201416016,90.71308415884995,88.25024859206576,88.67168537744823,212155600
2020-06-24,87.71188354492188,89.83854496849224,87.33673203943316,88.91528553845141,192623200
2020-06-25,88.87629699707031,88.915274447835,87.10530228917064,87.86778240746746,137522400
2020-06-26,86.1455078125,88.99323335258256,85.99690581013819,88.77155327311752,205256800
2020-06-29,88.13087463378906,88.22588356795558,85.57303786343928,86.05293705962484,130646000
2020-06-30,88.86654663085938,89.15400438756762,87.69725289921185,87.71673790659106,140223200
2020-07-01,88.69845581054688,89.49016708730832,88.64973957710508,88.94449769395749,110737200
2020-07-02,88.69845581054688,90.2477777440793,88.58396931657408,89.60953784274476,114041600
2020-07-06,91.07115173339844,91.54130461008918,90.1016073211506,90.13327695928194,118655600
2020-07-07,90.78858184814453,92.23314870498879,90.67652632855658,91.4511836132447,112424400
2020-07-08,92.903076171875,92.93474581994717,91.68262011912581,91.77032125487871,117092000
2020-07-09,93.30255889892578,93.85309763557729,92.25019022047177,93.79950457970637,125642800
2020-07-10,93.4657974243164,93.52426732477494,92.2818878772316,92.89576607562489,90257200
2020-07-13,93.03461456298828,97.39755418632491,92.82024229124636,94.77637811960794,191649200
2020-07-14,94.57418823242188,94.76662964226465,91.47555145597293,92.41341897123698,170989200
2020-07-15,95.2245864868164,96.70813059537792,94.02118485706006,96.45721934090898,153198000
2020-07-16,94.0528564453125,94.91277633857692,93.4511556179561,94.09183388996489,110577600
2020-07-17,93.86287689208984,94.66189618455067,93.38784702811957,94.50599378889946,92186800
2020-07-20,95.8409194946289,95.9797752684357,93.60464123577772,93.9505614633719,90318000
2020-07-21,94.51817321777344,96.71060507076302,94.26726186974334,96.6350885683397,103433200
2020-07-22,94.78369140625,95.4682166933375,94.13083576579898,94.21852946338672,89001600
2020-07-23,90.46947479248047,94.5936805264477,89.65583994266372,94.51572561726793,197004400
2020-07-24,90.24535369873047,90.59127395192569,86.86413581047867,88.65949991326812,185438800
2020-07-27,92.38418579101562,92.4767563073094,91.0882208654685,91.31233191463267,121214000
2020-07-28,90.86654663085938,92.13084942839727,90.8616698028327,91.95301619177205,103625600
2020-07-29,92.6082992553711,92.79344027792474,91.31476537959648,91.35130441452465,90329200
2020-07-30,93.72887420654297,93.83362191523179,91.36835596961677,91.77760801811353,158130000
2020-07-31,103.54122161865234,103.6922545815279,98.24527709244623,100.25257475306186,374336800
2020-08-03,106.15022277832031,108.78113754648273,105.13196195503649,105.43158949553171,308151200
2020-08-04,106.85911560058594,107.95533138544933,105.6142978102183,106.34023893961368,173071600
2020-08-05,107.24645233154297,107.5680107700986,106.1112590081739,106.57898104918114,121776800
2020-08-06,110.98818969726562,111.48514293061744,106.98822429560298,107.58017903042834,202428800
2020-08-07,108.46479797363281,110.96623604021983,107.6643380902287,110.50743450078211,198045600
2020-08-10,110.04131317138672,111.063852851365,107.37880597497777,109.9168489903222,212403600
2020-08-11,106.7686767578125,109.80212560376098,106.50754929237706,109.30184106884684,187902400
2020-08-12,110.31706237792969,110.57574703986536,107.66919763698496,107.86442881473535,165598000
2020-08-13,112.26941680908203,113.27731445059062,111.21270764374724,111.70323590210684,210082000
2020-08-14,112.16934967041016,112.259644279629,110.35122853945316,112.09369702768127,165565200
2020-08-17,111.87650299072266,113.32123917843857,111.24687604641355,113.29683341677854,119561600
2020-08-18,112.80873107910156,113.23580577761628,111.29078528133417,111.6275653780633,105633600
2020-08-19,112.95028686523438,114.3706172584675,112.85511407883027,113.21873534210548,145538000
2020-08-20,115.45662689208984,115.5713272828687,112.97470883953216,112.99179361951052,126907200
2020-08-21,121.4063720703125,121.8920146880567,116.40837460528758,116.42057376195339,338054800
2020-08-24,122.85842895507812,125.71617466653899,120.98418258863119,125.63075077449842,345937600
2020-08-25,121.85051727294922,122.19706118429359,120.1202554216441,121.72606056016687,211495600
2020-08-26,123.50758361816406,123.96638513952726,122.1018951182586,123.17324627161129,163022400
2020-08-27,122.03112030029297,124.4471416696021,120.88167375973559,124.11280434438925,155552400
2020-08-28,121.83344268798828,123.429476621527,121.60892012172948,123.00972286968064,187630000
2020-08-31,125.96507263183594,127.87837394086273,122.99751997365422,124.53987161471422,225702700
2020-09-01,130.9825897216797,131.58782574144868,127.41957228893138,129.59642898445324,151948100
2020-09-02,128.2688446044922,134.69205062860914,123.9736987933479,134.3113445903267,200119000
2020-09-03,117.99952697753906,125.76984587273459,117.62858474412651,123.88584332486174,257599600
2020-09-04,118.07763671875,120.75234302510827,108.24759559174068,117.20884517273298,332607200
2020-09-08,110.13159942626953,116.15457202546442,109.99493609758322,111.23466984997847,231366600
2020-09-09,114.52437591552734,116.30100675219951,112.51346613544602,114.46580804157338,176940500
2020-09-10,110.78563690185547,117.62859721522052,109.81922976524737,117.49193388065345,182274400
2020-09-11,109.33113098144531,112.4841659822258,107.37878935677664,111.83988967124085,180860300
2020-09-14,112.61107635498047,113.16749347370929,110.1120812178957,111.98632757070928,140150100
2020-09-15,112.78677368164062,115.99837646623179,110.90276376385894,115.51029107248101,184642000
2020-09-16,109.45803833007812,113.23582232498472,109.37018652553259,112.48417402269936,154679000
2020-09-17,107.71067810058594,109.52635631028035,106.11952244266742,107.10545699574902,178011000
2020-09-18,104.2940902709961,108.23782140747392,103.56196213186861,107.76926356908416,287104900
2020-09-21,107.45690155029297,107.56428095218615,100.64322494173089,102.04891351371927,195713800
2020-09-22,109.1456527709961,110.1706350713095,106.55880615632401,109.99492403261556,183055400
2020-09-23,104.56742858886719,109.43851925260384,104.2257628187344,108.96019760104794,150718700
2020-09-24,105.64119720458984,107.62282258760409,102.49792627390866,102.66387350997776,167743300
2020-09-25,109.60445404052734,109.76064494024808,105.10430614671344,105.84619802520297,149981400
2020-09-28,112.2206039428711,112.57202605695592,110.09255111762093,112.26941546611341,137672400
2020-09-29,111.371337890625,112.56226761750044,110.86373228368446,111.82038307255604,99382200
2020-09-30,113.05033874511719,114.46579088344285,110.91252974272332,111.07847699244668,142675200
2020-10-01,114.00698852539062,114.91482766649547,113.0698654519263,114.83673221514206,116120400
2020-10-02,110.32682037353516,112.62082770816717,109.5458882032621,110.19992085085872,144712000
2020-10-05,113.72390747070312,113.87033459215822,110.84420635498853,111.19562846744361,106243800
2020-10-06,110.46349334716797,113.3529580749316,109.5751743278838,112.94296067117382,161498200
2020-10-07,112.3377456665039,112.79654716767007,111.41037887013174,111.88870795937754,96849000
2020-10-08,112.2303466796875,113.62627107994781,111.8593970468685,113.47984398528722,83477200
2020-10-09,114.18270874023438,114.21199267494644,112.18155546219181,112.53297757392214,100506900
2020-10-12,121.4356460571289,122.19705807100242,116.43764900150893,117.19906101538244,240226800
2020-10-13,118.21427917480469,122.4020526865995,116.79883453234461,122.28490951265286,262330500
2020-10-14,118.30215454101562,120.0983054341166,116.76956651572664,118.11667968555237,150712000
2020-10-15,117.83358764648438,118.31190929891578,115.33459254265503,115.89100965397931,112559200
2020-10-16,116.1838607788086,118.65357948698855,115.97886577727773,118.3900091653109,115393800
2020-10-19,113.21631622314453,117.55051041279998,112.9039418000379,117.10147264505879,120639300
2020-10-20,114.70984649658203,116.14481893561882,112.87464040688904,113.43105753145504,124423700
2020-10-21,114.0850830078125,115.88123368813292,113.67508561548537,113.88984438108717,89946000
2020-10-22,112.99178314208984,115.22721542582593,111.85942130854261,114.65127071459953,101988000
2020-10-23,112.29869079589844,113.7727108032714,111.55679889550252,113.61651989893869,82572600
2020-10-26,112.3084716796875,113.77272811646259,110.19017504098188,111.29325298981222,111850700
2020-10-27,113.8215103149414,114.48530673657606,111.81060091157401,112.73796016422024,92276800
2020-10-28,108.55020904541016,112.67941553155464,108.45259343778456,112.30847324353999,143937800
2020-10-29,112.57201385498047,114.14364940384144,109.52635834556952,109.69231303804945,146129200
2020-10-30,106.2659683227539,109.32138066077655,105.15313405535431,108.41354139551972,190272600
2020-11-02,106.17810821533203,108.04259825657593,104.76266335338559,106.510010202518,122866900
2020-11-03,107.80831146240234,108.83328639019895,106.13906019633995,107.04689938815555,107624400
2020-11-04,112.21082305908203,112.83557173395235,109.67278063647241,111.42012714660996,138235500
2020-11-05,116.19361114501953,116.76955579974361,114.08508605324488,115.13934487533606,126387100
2020-11-06,116.06160736083984,116.56030801793857,113.55829359507692,115.69979834059455,114457900
2020-11-09,113.74408721923828,119.28852298224949,113.48006966595064,117.83152119908476,154515300
2020-11-10,113.40185546875,114.98597593271168,111.60259823184701,112.99115812331121,138023400
2020-11-11,116.84388732910156,116.98078642695639,113.86143417104567,114.59482539259994,112295000
2020-11-12,116.5700912475586,117.8608595224864,115.94426465731732,116.97101537029141,103162300
2020-11-13,116.61898803710938,117.01990470303244,115.25977019970037,116.79500223348673,81581900
2020-11-16,117.63595581054688,118.31067066637605,115.53356613411366,116.2865111780058,91183000
2020-11-17,116.74610137939453,117.99775451631758,116.32562345429308,116.9025617517305,74271000
2020-11-18,115.41624450683594,117.16660615616777,115.3869100454105,115.98340229587052,76322100
2020-11-19,116.01272583007812,116.4234231722364,114.22324924724857,114.98597501424027,74113000
2020-11-20,114.74149322509766,116.13982606512717,114.69260495515206,116.0127076107394,73604300
2020-11-23,111.32878875732422,115.01530623548138,111.23100475073055,114.58504765393947,127959300
2020-11-24,112.61954498291016,113.28448660116736,110.0966775965425,111.38745320296003,113874200
2020-11-25,113.46050262451172,114.16455934476237,112.61954681537243,112.99113645130517,76499200
2020-11-27,114.00809478759766,114.88816565554774,113.6462932633141,113.9885409729501,46691300
2020-11-30,116.41365051269531,118.29113047989398,114.223249757188,114.37971015134232,169410200
2020-12-01,120.00237274169922,120.73576402805044,117.35238645560318,118.33024150407148,127728200
2020-12-02,120.35440063476562,120.63797949284637,118.21289570055283,119.3178692147776,89004200
2020-12-03,120.2175064086914,121.03890109820081,119.50366891481015,120.78465668744884,78967600
2020-12-04,119.54277038574219,120.1392625157906,118.8289329732372,119.88501813402209,78260400
2020-12-07,121.00955963134766,121.81140045533569,119.54277709036162,119.60144600465969,86712000
2020-12-08,121.6255874633789,122.21230636057437,120.36415377111373,121.61581428608214,82225500
2020-12-09,119.08318328857422,123.16083693648963,118.32045756570565,121.77228459688571,115089200
2020-12-10,120.5108413696289,121.12689475984914,117.48927316966918,117.83152090843531,81312200
2020-12-11,119.6992416381836,120.04148941756002,117.88043062727799,119.71879545681566,86939800
2020-12-14,119.08318328857422,120.61841537344712,118.84850017240892,119.88502410754398,79184500
2020-12-15,125.048095703125,125.06765698112699,121.3811394241266,121.58648808049752,157243700
2020-12-16,124.97964477539062,125.52724118635251,123.75732602917816,124.58850874495589,98208600
2020-12-17,125.84994506835938,126.71046230835884,125.20455713835977,126.04551309902716,94359800
2020-12-18,123.85511779785156,126.24108638359085,123.32707520295313,126.1041872805181,192541500
2020-12-21,125.39034271240234,125.46857290305822,120.71619699711728,122.25142905164114,121251600
2020-12-22,128.9595184326172,131.4334903171584,126.77889110285736,128.6954934124312,168904800
2020-12-23,128.0598907470703,129.49732379557145,127.88386909730784,129.23331370225134,88223700
2020-12-24,129.0475311279297,130.50454051249665,128.1968020157988,128.41193131877873,54930100
2020-12-28,133.66302490234375,134.2986247912925,130.55343771852372,131.0228189408006,124486200
2020-12-29,131.88330078125,135.71649064032698,131.36503881821685,134.99288748033229,121047300
2020-12-30,130.75880432128906,132.97853990131875,130.4458834814228,132.57761567057273,96452100
2020-12-31,129.75157165527344,131.75617722441675,128.8030511896917,131.11078939653768,99116600
2021-01-04,126.54421997070312,130.65120801377864,123.95290271141998,130.56320464420665,143301900
2021-01-05,128.1087646484375,128.8226094660816,125.58589722438096,126.03571704206242,97664900
2021-01-06,123.79645538330078,128.14791509728727,123.58132606551794,124.89165579181231,155088000
2021-01-07,128.02073669433594,128.71502010281802,125.02850367254413,125.51743102697753,109578200
2021-01-08,129.12576293945312,129.69292066160676,127.34605957812093,129.4973377139866,105158200
2021-01-11,126.12374114990234,127.28739105577397,125.65437490010746,126.32909727718489,100384500
2021-01-12,125.94772338867188,126.81801371699186,124.05068235548653,125.65436391286995,91951100
2021-01-13,127.99142456054688,128.5390209056387,125.64457881847297,125.90858889286139,88636800
2021-01-14,126.0552978515625,128.09901132140328,125.90861064179391,127.90344329592908,90221800
2021-01-15,124.32447814941406,127.33627319568878,124.18757905280532,125.92815967578035,111598500
2021-01-19,124.99918365478516,125.85970067260675,124.12889346026303,124.95028792952158,90757300
2021-01-20,129.1061553955078,129.55597512460432,125.70322520290514,125.810789817197,104319500
2021-01-21,133.83901977539062,136.57701697846284,130.6316563126411,130.8370124442474,120150900
2021-01-22,135.99029541015625,136.75302107945785,132.0299798682395,133.26207173690767,114459400
2021-01-25,139.7550506591797,141.87699445932435,133.51633027696087,139.90173787834547,157611700
2021-01-26,139.98973083496094,141.10448498155603,138.23936196107263,140.41998943906498,98390600
2021-01-27,138.9140625,141.10446281272274,137.3006079089825,140.25371891703733,140843800
2021-01-28,134.0541229248047,138.84562082531298,133.67276011557627,136.43031805990591,142621100
2021-01-29,129.03775024414062,133.71189587363907,127.3265040222691,132.82204425725396,177523800
2021-02-01,131.16944885253906,132.3819942368579,128.03052822195346,130.78808605825117,106239800
2021-02-02,132.00067138671875,133.2914324191767,131.62908165695893,132.72427464460634,83305400
2021-02-03,130.97390747070312,132.76338399842402,130.6512135144698,132.75359589858172,89880900
2021-02-04,134.34750366210938,134.357276841014,131.60950655954667,133.28164524703553,84183100
2021-02-05,133.93128967285156,134.57764200690855,133.04991099417794,134.50909763745554,75693800
2021-02-08,134.07821655273438,134.12718536306636,132.12937146971123,133.21641330907664,71297200
2021-02-09,133.19677734375,135.02810861159247,133.04009812460947,133.794160762308,76774200
2021-02-10,132.5896453857422,134.1565575863222,131.6201167805253,133.65709666400645,73046600
2021-02-11,132.33499145507812,133.56892438093112,131.00312094041448,133.08905410484374,64280000
2021-02-12,132.5700225830078,132.72671675353533,130.92477862200445,131.5711308680466,60145100
2021-02-16,130.4351348876953,133.1967989667869,130.04339941830557,132.68756527135056,80576300
2021-02-17,128.13372802734375,129.48518916522133,126.79206961510138,128.53525125572466,97918500
2021-02-18,127.0271224975586,127.31111764653983,124.77469204286828,126.52766162623269,96856700
2021-02-19,127.18379974365234,128.0064367707659,126.13593910075242,127.54615692645514,87668800
2021-02-22,123.39384460449219,127.03690216446014,123.0021166193663,125.36226484125724,103916400
2021-02-23,123.2567367553711,124.08915402582353,115.94124359187607,121.20017424260931,158273000
2021-02-24,122.7573013305664,122.96295686471525,119.70183914139412,122.35578551768266,111039900
2021-02-25,118.48748016357422,123.84434166102258,118.04679080561132,122.10115979659608,148199500
2021-02-26,118.75188446044922,122.2676260307955,118.69312040778983,120.05436932756292,164560400
2021-03-01,125.14682006835938,125.28392374079455,120.25023899113235,121.19038166136916,116307900
2021-03-02,122.53205108642578,126.05758806899358,122.42432570190485,125.75400242439278,102260900
2021-03-03,119.53532409667969,123.10982945532405,119.31987335323863,122.22844344651476,112966300
2021-03-04,117.64525604248047,121.04348455668053,116.16649391444423,119.23175102515427,178155000
2021-03-05,118.90857696533203,119.41782559806704,115.13821090718523,118.47768289716012,153766600
2021-03-08,113.9532241821289,118.49725037566702,113.80632526999003,118.4286985462141,154376600
2021-03-09,118.58540344238281,119.5353414188917,116.33298050634184,116.56801431888738,129525800
2021-03-10,117.49835205078125,119.64304928541645,116.97930822801749,119.17298172916317,111943300
2021-03-11,119.43739318847656,120.66153833939764,118.75187489259638,120.00539833168531,103026500
2021-03-12,118.52665710449219,118.66376079629637,116.69534030471154,117.90969049137331,88105100
2021-03-15,121.42540740966797,121.43520266321806,117.92924905121147,118.89877741976048,92403800
2021-03-16,122.97274780273438,124.58862119613374,122.14033043994999,123.10005623228338,115227900
2021-03-17,122.17948913574219,123.25673544318819,119.80953829345351,121.48417554210349,111932600
2021-03-18,118.03697967529297,120.63216908388519,117.8313241711299,120.3383712370296,121229700
2021-03-19,117.50816345214844,118.91838134754646,117.20457778306326,117.42002856948136,185549500
2021-03-22,120.83782196044922,121.30789701087852,117.77256502944914,117.84111686267951,111912300
2021-03-23,120.00540924072266,121.67024380868072,119.61368126250025,120.77906994302474,95467100
2021-03-24,117.60609436035156,120.35797832545546,117.58651132127193,120.27963122595564,88530500
2021-03-25,118.09574890136719,119.14362451394697,116.53863957243502,117.067471270447,98844700
2021-03-26,118.70291137695312,118.96733092540138,116.4602764641392,117.86069887793691,94071200
2021-03-29,118.87919616699219,120.0445848677289,118.23285134256643,119.13382047799135,80819200
2021-03-30,117.4200210571289,117.90967918708225,116.40153125023515,117.62567657511849,85671900
2021-03-31,119.62346649169922,120.96512480481803,118.64415036400882,119.13380842785402,118323800
2021-04-01,120.45589447021484,121.61148790302033,119.95644110841515,121.10224675861323,75089100
2021-04-05,123.29589080810547,123.55051507029783,120.52442462447135,121.30788044433015,88651200
2021-04-06,123.59950256347656,124.50047171699698,123.05108785639284,123.88350517152779,80171300
2021-04-07,125.2545394897461,125.27412252562367,122.55162477168557,123.22735531909805,83466700
2021-04-08,127.66365814208984,127.69303643210907,125.86171995274228,126.28281873847043,88844600
2021-04-09,130.24905395507812,130.2882200278853,126.79206898164956,127.11524511923089,106686700
2021-04-12,128.5254669189453,130.1021666410129,127.9280834231761,129.7789904931529,91420000
2021-04-13,131.6494903564453,131.8747438770604,129.2011994703118,129.7006603747193,91266500
2021-04-14,129.29913330078125,132.20770398388115,128.93679104205083,132.14894739524175,87222800
